Code_INSEE;Résultat;Femmes;Hommes;Agriculteurs;Artisans;Cadres;Intermédiaires;Employés;Ouvriers;Retraités;Etudiants;Inactifs;Personne seule;Homme seul;Femme seule;Colocation;Famille;Famille monoparentale;Couple sans enfant;Couple avec enfants;Population avec enfants;15-24 ans;25-39 ans;40-54 ans;55-64 ans;65-79 ans;80 ans et +;Mariés;Pacsés;Concubinage;Veufs;Divorcés;Célibataires;Population_active
14070;droite;50.490925072622595;44.401966032232565;0.0;8.193558049812198;13.908365333429867;11.53349972896076;14.19450112483708;8.473152413139543;32.77423163895517;0.0;5.815582815720542;16.598485074626865;11.856060696517412;4.742424378109453;4.904253233830846;78.49726169154229;4.904253233830846;34.32977412935323;39.26323432835821;201.0;9.355475360479893;15.03971750622922;18.61684884623244;20.72901125930772;25.191286625056613;11.067660402694122;45.542834792264166;6.382643107522471;16.767471427420343;6.566329209473263;7.110429228788265;17.63029279482512;178.477847
14076;gauche;54.60670014650507;45.19836528846738;0.10105550343872431;2.1643066101740325;7.56710646394239;14.713363299606028;20.847444934230975;16.61260779792803;26.420263299613588;0.0;11.378917526038684;18.196728165631175;6.065576055210393;12.131152110420786;0.9788424003179258;80.8244294340509;17.506442968027027;24.492496534107353;38.825489931916515;5969.311401;14.898780313056093;22.943583238099308;23.862100493497927;14.738477607351733;17.69805919198023;5.8589991560147014;36.34723002731674;6.187668621554052;12.78081399862619;6.137727861887806;7.67755045109662;30.869009039518584;4986.524067
14077;droite;48.66354987219725;50.599024965188065;1.3750522015984918;6.860369424300533;7.4617216050956685;16.97813670747335;11.658160621674064;8.630551983542405;38.08133824732752;0.0;8.217244197314749;16.865086800685926;8.994712899685952;7.870373770971671;0.0;83.13491332934237;12.909549900724365;26.543045638757434;43.68231778986056;769.063335;13.836565447086945;16.10366891502642;22.95334232477591;15.311644901469995;21.46652158615191;10.32825667454734;42.57946624704776;7.100497532070715;10.255039494983166;7.650979569093735;7.824320754925678;24.58969640187894;662.508448
14078;droite;46.04049137956696;51.25193355334594;3.6774876184325613;3.568676955388672;6.860953699750041;17.61880730422493;6.914567398263426;15.692947043927061;27.26772373094017;0.0;15.69126118198605;8.754263128491619;4.3771315642458095;4.3771315642458095;0.0;91.24573687150837;12.60111536312849;22.63222625698324;56.01239525139664;358.0;11.883793464910616;17.981871757819114;33.657618434241144;9.48260879156483;22.25528511909505;4.7388224323692585;54.14117776095435;8.712285349621297;12.04814641535079;5.57610383499667;2.611931715055772;16.91035528149821;279.738209
14079;droite;53.600061942106635;46.39993812737943;0.0;6.663067644919451;8.312055754750077;6.647984303635927;13.965272403257034;9.023807062397838;44.030467368249404;0.0;11.357345393304197;23.884237034700316;9.730615078864352;14.153621955835963;2.432854826498423;73.68290813880127;8.725311987381703;32.33883678233438;32.61875930599369;1585.0;8.51445172297983;12.879574929082011;18.760965279726392;17.323060008692163;30.284484317151318;11.767619294309155;44.57438042347595;4.958345730893236;7.376665197455512;9.213466511882924;6.813258311604269;26.594039376628984;1439.137363
14080;gauche;47.36842100206657;52.63157899793344;5.26315799586686;10.52631599173372;5.26315799586686;10.52631599173372;10.52631599173372;0.0;47.36842100206657;0.0;10.52631599173372;8.69565238095238;8.69565238095238;0.0;8.69565238095238;82.60869603174604;0.0;34.782608730158735;47.8260873015873;126.0;9.762308643531581;26.358234298270432;24.405772569564117;19.52461824779833;15.619694790385697;1.9524617287063162;49.7877760034814;5.8573851861189485;10.73853950788474;3.9049234574126324;4.8811543217657904;22.453310840857803;104.086957
14082;droite;44.44444452543561;55.5555554745644;0.0;3.703703649709599;7.407407299419198;3.703703649709599;18.518518248547995;14.814814598838396;33.333333576306806;0.0;18.518518248547995;8.108107978723405;8.108107978723405;0.0;0.0;91.89189202127659;0.0;37.83783776595745;54.05405425531915;188.0;12.326082779015483;23.927101865147698;34.07799356551339;15.226337550548536;9.425828007482426;2.1751910786497906;47.129140037412135;2.900254771533054;19.576719707848117;0.7250636928832636;6.5255732359493726;20.30178340073138;137.189189
14083;droite;55.584414741574776;39.75210926295682;3.6855801291294994;6.405695784760688;4.481692960019998;11.085640630434288;13.847226864579252;14.416229761545393;31.063852872843263;0.0;10.350605001219217;17.847640364188162;8.180168588770865;9.667471927162367;0.0;82.15235963581183;24.64358254931715;24.653347192716236;32.85542989377845;659.0;13.587332649740313;16.551810958961852;23.325014406867464;16.72447356730563;21.082580856020126;8.728787737651787;43.049842434999945;4.143567866805296;13.361562532333512;7.962180353525904;7.852932961107388;23.62991385122795;566.420842
14084;droite;55.40132507805696;44.59867519714155;1.4252280222585507;8.2708695789833;2.7574791282916684;14.017540574889406;13.293382674407434;9.651909252246718;38.36015649603392;0.0;12.223434272889014;12.022246134663343;6.679025685785536;5.343220448877806;0.0;87.97775386533667;9.994976807980049;35.18390349127182;42.79887356608479;401.0;8.820074982511478;19.01400888365547;26.519472984402455;13.772847547609102;19.32638835960954;5.321258411769151;50.2407038873289;3.2898019290397076;9.780335038495387;6.498348196644139;6.288591619767911;16.67627022308265;363.374065
14085;droite;47.555078926156774;49.037745262059424;0.7528516495976595;8.287974980068515;4.540161267149181;15.793769222931008;17.35844496196686;16.582613677122275;26.504560488366398;0.0;6.772447792496047;12.44153698296837;4.976614841849149;7.464922262773722;1.238742092457421;86.3197209245742;8.655030656934306;32.207295133819954;45.45739513381995;822.0;8.679340775772115;22.157606616824427;22.036457901385013;19.11011810288825;21.836148808463822;6.180327646148121;49.23558865494075;7.345688001458795;15.139604239638297;7.389607076708227;5.732762691946272;15.156749335307671;673.317911
14086;droite;47.90462597437424;52.09537436728038;3.1741283776993625;12.820618873615643;11.221067720342315;1.583096041092634;14.768555258096605;11.453324541147405;35.6334458349659;0.0;9.345763353040132;16.527395356037154;6.610958204334365;9.916437151702787;3.079575851393189;80.39302879256967;16.621970897832817;27.71618328173375;36.05487492260062;323.0;9.062161990392987;13.793209172713569;23.526281444551604;19.749067721872926;27.469163841347964;5.8314166565257874;43.469276437049444;2.6819126949822145;17.11040577043199;12.219317307485147;5.341681728112649;18.608706547688765;292.693234
14087;droite;35.66701428244322;57.95889899734175;8.916754096191816;4.4583765225148975;4.4583765225148975;4.4583765225148975;22.29188471489853;8.916754096191816;26.750261237413426;0.0;13.375130618706713;10.344827642276423;10.344827642276423;0.0;0.0;89.65517235772357;0.0;20.689655284552845;68.96551707317073;123.0;14.141414067089556;20.202020095842222;26.262626124594885;11.111111578294231;21.212121626215342;7.070707559125787;43.43434373164178;6.060606028752666;19.191919616631118;5.050505549541565;3.0303035399573437;23.232323635799563;95.132813
14088;droite;50.74626862909788;49.25373137090211;0.0;4.477612082994257;5.970149341190029;17.910447715163144;25.37313431454894;8.955223857581572;25.37313431454894;0.0;11.940298373973112;11.111111224489797;6.1728395408163275;4.938271683673469;0.0;88.8888887755102;6.1728395408163275;24.691357908163265;58.02469132653062;392.0;10.485836111920559;27.756625002142655;20.046451390436363;19.42963750149986;12.953091667666571;8.326987500642797;49.34511111492028;11.102650000857063;10.794243056388812;6.168138889365035;2.158848611277762;19.42963750149986;324.246914
14089;droite;48.66970114413295;51.33029885586706;0.0;1.4746221042568441;5.982719384334341;28.810081405578575;23.481500206671953;11.673959707564793;15.643345947921658;0.0;12.93377124367184;7.1370191601049875;2.854807611548557;4.282211548556431;0.0;92.86298083989502;5.437360367454068;21.74944173228347;65.67617874015748;381.0;18.54288872826861;16.39433367541964;34.35156027981813;11.707713385989212;11.61999807156007;1.2441134371152933;47.88633685360825;11.039218936981126;5.249639239716295;4.13974462372624;2.847460850053331;22.698206775102797;334.46725
14090;droite;50.845663146468134;49.15433685353187;0.8658149919220192;4.298696922596141;6.04551600175208;25.35655645100215;15.098466577256827;13.487283149957815;25.005860254077355;0.0;9.841805651435623;9.711130119520298;5.2290700443252565;4.48206007519504;1.4678103368073367;88.82105954367236;2.163090678619539;29.356207126767348;57.30176160807861;768.008626;7.945917892885307;30.677658090258696;24.783266989317088;13.671780404535866;18.336669531843626;3.66977688665838;47.14957949818893;10.448210324003862;12.038969939614327;4.0777136426455325;3.513239082048382;21.857357155388087;650.999931
14091;droite;48.685540845827234;48.685540845827234;16.228513615275748;5.409504127802791;5.409504127802791;21.63801774307854;0.0;0.0;43.27603671802444;0.0;5.409504127802791;13.043478217821782;8.695652475247526;4.3478257425742575;8.695652475247526;78.26086930693069;0.0;26.086956435643565;52.17391287128713;101.0;2.3255808223872676;17.441861095374005;26.74418561679045;17.441861095374005;27.906977259851455;8.139535342090186;55.81395328783554;3.488372465448276;6.976743699029177;8.139535342090186;8.139535342090186;17.441861095374005;81.17757
